6,Länskod,Länsnamn,Kommunkod ,Kommunnamn,Tätortskod,Beteckning på tätort,Del av tätort i annan kommun: 1=Ja,Befolkning 2020-12-31,"Andel av total befolkning i kommun 2020-12-31",Landareal i hektar,Andel av total landareal kommun 
1641,20,Dalarna,2021,Vansbro,2021TB101,Järna,,1624,0.23878841346860755,602,0.003907766403997004
1642,20,Dalarna,2021,Vansbro,2021TB103,Heden och Skansbacken,,347,0.051021908542861344,204,0.0013248935152826576
1643,20,Dalarna,2021,Vansbro,2021TB104,Skålö,,242,0.03558300249963241,172,0.0011137422232196034
1644,20,Dalarna,2021,Vansbro,2021TB106,Äppelbo,,487,0.07160711660049993,300,0.0019493995324256644
1645,20,Dalarna,2021,Vansbro,2021TC105,Vansbro,,2113,0.3106896044699309,355,0.0023026971106856657
1646,20,Dalarna,2023,Malung-Sälen,2023TB101,Lima,,215,0.021126068586027315,71,0.00017402266792831885
1647,20,Dalarna,2023,Malung-Sälen,2023TB102,Limedsforsen,,370,0.036356490124791196,264,0.000646073704818329
1648,20,Dalarna,2023,Malung-Sälen,2023TB104,Malungsfors,,558,0.05482951753954997,272,0.0006650063213984736
1649,20,Dalarna,2023,Malung-Sälen,2023TB105,Sälen,,842,0.08273558022993023,244,0.0005970750943362787
1650,20,Dalarna,2023,Malung-Sälen,2023TB106,Transtrand,,373,0.03665127247715437,267,0.0006532927746780194
1651,20,Dalarna,2023,Malung-Sälen,2023TC103,Malung,,5014,0.49267957158298126,1048,0.002566062322727037
1652,20,Dalarna,2026,Gagnef,2026TB101,Björbo,,677,0.06523414916168818,198,0.002580313763150582
1653,20,Dalarna,2026,Gagnef,2026TB102,Bäsna,,668,0.06436693004432453,150,0.0019521435859256515
1654,20,Dalarna,2026,Gagnef,2026TB103,Floda / Dala-Floda,,659,0.06349971092696088,242,0.003147967411008247
1655,20,Dalarna,2026,Gagnef,2026TB105,Djurås,,2177,0.20977066872229716,370,0.004816766428354321
1656,20,Dalarna,2026,Gagnef,2026TB107,Mockfjärd,,2031,0.19570244748506457,384,0.005004872082420307
1657,20,Dalarna,2026,Gagnef,2026TB108,Sifferbo,1,414,0.039892079398728075,79,0.0010352901430656113
1658,20,Dalarna,2081,Borlänge,2026TB108,Sifferbo,1,0,0,1,9.675807740296798e-06
1659,20,Dalarna,2026,Gagnef,2026TC106,Gagnef,,1212,0.11678550780497206,358,0.004661910325530182
1660,20,Dalarna,2029,Leksand,2029TB101,Alvik,,310,0.019619011454971205,170,0.0013928145258156326
1661,20,Dalarna,2029,Leksand,2029TB102,Djura,,384,0.024302259350674007,125,0.001027657956911656
1662,20,Dalarna,2029,Leksand,2029TB103,Hjortnäs och Sunnanäng,,284,0.01797354597810265,204,0.0016704160616481769
1663,20,Dalarna,2029,Leksand,2029TB104,Häradsbygden,,694,0.043921270805645216,196,0.0016063302321665989
1664,20,Dalarna,2029,Leksand,2029TB105,Insjön,,2086,0.13201696095183849,385,0.003152562597918005
1665,20,Dalarna,2029,Leksand,2029TB107,Siljansnäs,,1293,0.08183026390734764,466,0.0038155798825851963
1666,20,Dalarna,2029,Leksand,2029TB108,Tällberg,,867,0.054869944940193656,529,0.004335964024151169
1667,20,Dalarna,2029,Leksand,2029TB109,Västanvik,,513,0.032466299601291056,237,0.001937544076409045
1668,20,Dalarna,2029,Leksand,2029TC106,Leksand,,6402,0.40516423011201824,948,0.007763573241111756
1669,20,Dalarna,2031,Rättvik,2031TB101,"Nittsjö, Sätra och Backa",,646,0.05847741468271929,327,0.0017024040103751715
1670,20,Dalarna,2031,Rättvik,2031TB102,Boda,,521,0.04716212546392686,280,0.0014575917392635556
1671,20,Dalarna,2031,Rättvik,2031TB103,Furudal,,446,0.0403729519326514,131,0.0006824370480314251
1672,20,Dalarna,2031,Rättvik,2031TB104,Gulleråsen,,370,0.0334932560876256,265,0.0013782645041886413
1673,20,Dalarna,2031,Rättvik,2031TB105,Nedre Gärdsjö,,372,0.03367430071512628,186,0.000970320410287936
1674,20,Dalarna,2031,Rättvik,2031TB108,Vikarbyn,,1182,0.10699737485290124,347,0.0018057475567581237
1675,20,Dalarna,2031,Rättvik,2031TC106,Rättvik,,5322,0.4817597537793066,1237,0.006440567647097563
1676,20,Dalarna,2034,Orsa,2034TB102,Skattungbyn,,354,0.05147593427366584,227,0.0013135873350367342
1677,20,Dalarna,2034,Orsa,2034TC101,Orsa,1,5668,0.8241965973534972,1598,0.009232789005449596
1678,20,Dalarna,2062,Mora,2034TC101,Orsa,1,382,0.018641421042357994,132,0.000469850278246484
1679,20,Dalarna,2039,Älvdalen,2039TB101,Brunnsberg,,210,0.029859235034835774,121,0.00017614948387668575
1680,20,Dalarna,2039,Älvdalen,2039TB102,Evertsberg,,240,0.03412484003981232,137,0.0001989194802805806
1681,20,Dalarna,2039,Älvdalen,2039TB103,Idre,,647,0.09199488127399402,133,0.00019407907327308
1682,20,Dalarna,2039,Älvdalen,2039TB105,Rot,,715,0.10166358595194085,262,0.00038100959596863655
1683,20,Dalarna,2039,Älvdalen,2039TB106,Särna,,684,0.09725579411346509,318,0.00046338528984883983
1684,20,Dalarna,2039,Älvdalen,2039TB108,Västermyckeläng,,384,0.054599744063699704,171,0.0002495443744967308
1685,20,Dalarna,2039,Älvdalen,2039TC110,Älvdalen,,1912,0.27186122565050475,338,0.0004912765707564613
1686,20,Dalarna,2061,Smedjebacken,2061TB101,Gubbo,,204,0.018794914317302378,72,0.0007631836058027129
1687,20,Dalarna,2061,Smedjebacken,2061TB102,Hagge,,288,0.026533996683250415,46,0.0004840840174340458
1688,20,Dalarna,2061,Smedjebacken,2061TB104,Söderbärke,,1000,0.09213193292795283,303,0.003198270604088127
1689,20,Dalarna,2061,Smedjebacken,2061TB105,Vad,,300,0.027639579878385848,86,0.0009052988435883214
1690,20,Dalarna,2061,Smedjebacken,2061TC103,Smedjebacken,,5235,0.4823106688778331,813,0.008578402467045337
1691,20,Dalarna,2062,Mora,2062TB102,Bonäs,,376,0.01834862385321101,99,0.00035337829688803125
1692,20,Dalarna,2062,Mora,2062TB104,Gesunda,,281,0.01371266835838376,198,0.0007041638553778203
1693,20,Dalarna,2062,Mora,2062TB106,Nusnäs,,778,0.03796603552605895,304,0.0010824220585574874
1694,20,Dalarna,2062,Mora,2062TB107,Selja,,555,0.027083739996096038,143,0.0005094026945136916
1695,20,Dalarna,2062,Mora,2062TB108,Sollerön,,894,0.04362678118290064,272,0.0009664883939756309
1696,20,Dalarna,2062,Mora,2062TB110,Venjan,,217,0.010589498340815929,213,0.0007562604036650484
1697,20,Dalarna,2062,Mora,2062TB111,Stenis och Vika,,355,0.017323833691196566,121,0.0004288898471607026
1698,20,Dalarna,2062,Mora,2062TB112,Vinäs,,322,0.01571344915088815,103,0.0003651665098413125
1699,20,Dalarna,2062,Mora,2062TB113,Våmhus,,815,0.03977161819246535,229,0.0008134556722801422
1700,20,Dalarna,2062,Mora,2062TC105,Mora,,12854,0.6272691782158891,1771,0.006296208486318648
1701,20,Dalarna,2080,Falun,2080TB101,Aspeboda,,344,0.005778793172960623,180,0.0008802758307397289
1702,20,Dalarna,2080,Falun,2080TB102,Bengtsheden,,524,0.008802580298346997,183,0.0008959705343458394
1703,20,Dalarna,2080,Falun,2080TB103,Bjursås,,2106,0.03537830936702056,563,0.002757483940009765
1704,20,Dalarna,2080,Falun,2080TB104,Karlsbyheden och Blixbo,,331,0.005560408547238275,124,0.000608235935410952
1705,20,Dalarna,2080,Falun,2080TB105,Gamla Berget och Korsgården,,954,0.016026071764547775,183,0.0008955539041751588
1706,20,Dalarna,2080,Falun,2080TB106,Danholn,,461,0.007744254804461766,71,0.00035028843306716224
1707,20,Dalarna,2080,Falun,2080TB107,Enviken,,1576,0.02647493616449402,542,0.002657982852188389
1708,20,Dalarna,2080,Falun,2080TB109,Grycksbo,,1887,0.03169936836446714,328,0.0016071876448862054
1709,20,Dalarna,2080,Falun,2080TB114,Sundborn,,947,0.015908480043004974,199,0.0009739931114857732
1710,20,Dalarna,2080,Falun,2080TB115,Svärdsjö,,1337,0.022460018814675447,238,0.0011669467973565257
1711,20,Dalarna,2080,Falun,2080TB116,Sågmyra,,631,0.010600053756215562,157,0.0007673984636737949
1712,20,Dalarna,2080,Falun,2080TB117,Toftbyn,,285,0.004787662948528424,153,0.0007497872612825533
1713,20,Dalarna,2080,Falun,2080TB118,Vika,,565,0.009491331810240559,107,0.0005222434681824685
1714,20,Dalarna,2080,Falun,2080TB119,Övertänger,,237,0.003981319715092057,118,0.0005776699854772526
1715,20,Dalarna,2080,Falun,2080TB175,"Österå, Uggelviken och Hökviken",,280,0.004703668861712135,113,0.0005547798337469164
1716,20,Dalarna,2080,Falun,2080TC108,Falun,,39492,0.6634188953097702,2625,0.012865196563418686
1717,20,Dalarna,2081,Borlänge,2081TB102,Halvarsgårdarna,,299,0.005706760316066725,70,0.001192144094583265
1718,20,Dalarna,2081,Borlänge,2081TB104,Norr Amsberg,,239,0.004561591021872734,72,0.0012251858943782524
1719,20,Dalarna,2081,Borlänge,2081TB105,Ornäs,,1082,0.020651219605298317,125,0.0021338610795447245
1720,20,Dalarna,2081,Borlänge,2081TB106,Repbäcken,,234,0.004466160247356568,86,0.0014812170247822062
1721,20,Dalarna,2081,Borlänge,2081TB108,Torsång,,833,0.01589876703439325,127,0.0021744868047747215
1722,20,Dalarna,2081,Borlänge,2081TC101,Borlänge,,44898,0.8569301828453639,3588,0.06144863594674468
1723,20,Dalarna,2082,Säter,2082TB101,Enbacka och Mora,,1571,0.14075799659528715,209,0.0036625844452424505
1724,20,Dalarna,2082,Säter,2082TB106,Solvarbo,,315,0.028223277484096407,72,0.0012551182654217772
1725,20,Dalarna,2082,Säter,2082TB107,Skedvi kyrkby,,400,0.0358390825194875,79,0.0013924960863417534
1726,20,Dalarna,2082,Säter,2082TB125,"Naglarby, Lisselhaga och Storhaga",,355,0.03180718573604516,82,0.0014344101036909023
1727,20,Dalarna,2082,Säter,2082TC108,Säter,,4731,0.4238867484992384,486,0.00851322367608937
1728,20,Dalarna,2083,Hedemora,2083TB101,Husby,,253,0.016362695640926142,66,0.0007863159705137944
1729,20,Dalarna,2083,Hedemora,2083TB102,Garpenberg,,483,0.03123787349631354,103,0.0012301637692994413
1730,20,Dalarna,2083,Hedemora,2083TB104,Långshyttan,,1440,0.09313154831199069,282,0.003374138518525345
1731,20,Dalarna,2083,Hedemora,2083TB105,Vikmanshyttan,,885,0.05723709740007761,140,0.0016729762882621171
1732,20,Dalarna,2083,Hedemora,2083TB106,Västerby,,395,0.025546501099469668,74,0.0008864664271918819
1733,20,Dalarna,2083,Hedemora,2083TC103,Hedemora,,7597,0.49133359203207866,583,0.006980431057006338
1734,20,Dalarna,2084,Avesta,2084TB102,Folkärna,,283,0.012268608835132441,138,0.0022462456565864788
1735,20,Dalarna,2084,Avesta,2084TB103,Fors,,754,0.03268738891056488,142,0.00232004250698583
1736,20,Dalarna,2084,Avesta,2084TB104,Horndal,,1074,0.04656002080894785,255,0.0041531888882981515
1737,20,Dalarna,2084,Avesta,2084TB106,Nordanö,,454,0.01968179650583084,46,0.0007574247785849857
1738,20,Dalarna,2084,Avesta,2084TC101,Avesta,,16268,0.7052499241340443,1493,0.024343012327091126
1739,20,Dalarna,2085,Ludvika,2085TB101,Blötberget,,240,0.009021199819576003,57,0.000382730246968129
1740,20,Dalarna,2085,Ludvika,2085TB102,Fredriksberg,,592,0.022252292888287475,147,0.0009863708473376682
1741,20,Dalarna,2085,Ludvika,2085TB104,Gonäs,,331,0.012441738084498572,121,0.0008148397606160357
1742,20,Dalarna,2085,Ludvika,2085TB106,Grängesberg västra,,1001,0.03762592091414825,153,0.001024999562181059
1743,20,Dalarna,2085,Ludvika,2085TB107,Grängesberg,,2188,0.0822432716884679,253,0.0016962078706627157
1744,20,Dalarna,2085,Ludvika,2085TB108,Håksberg,,426,0.016012629679747408,67,0.00044822326363859683
1745,20,Dalarna,2085,Ludvika,2085TB111,Nyhammar,,987,0.03709968425800631,243,0.0016316320930610498
1746,20,Dalarna,2085,Ludvika,2085TB112,Saxdalen,,638,0.023981356187039542,217,0.001456262961369742
1747,20,Dalarna,2085,Ludvika,2085TB113,Sunnansjö,,602,0.02262817621410314,174,0.001165772610194666
1748,20,Dalarna,2085,Ludvika,2085TB114,Sörvik,,687,0.02582318448353631,132,0.0008835555272846417
1749,20,Dalarna,2085,Ludvika,2085TB115,Norrbo och Västansjö,,263,0.009885731468952037,173,0.0011586668591057048
1750,20,Dalarna,2061,Smedjebacken,2085TC110,Ludvika,1,438,0.040353786622443336,80,0.0008478326959457763
1751,20,Dalarna,2085,Ludvika,2085TC110,Ludvika,1,15176,0.570440535257856,1047,0.00702275001155775
1752,21,Gävleborg,2101,Ockelbo,2101TB102,Lingbo,,288,0.04894629503738953,130,0.0012178224610422483
1753,21,Gävleborg,2101,Ockelbo,2101TB104,Åmot,,210,0.03569000679809653,101,0.0009528505774980064
1754,21,Gävleborg,2101,Ockelbo,2101TC103,Ockelbo,,2984,0.5071380013596193,434,0.0040746365806031675
1755,21,Gävleborg,2104,Hofors,2104TB102,Robertsholm,,389,0.0406478578892372,52,0.0012775394340544144
1756,21,Gävleborg,2104,Hofors,2104TB103,Torsåker,,879,0.09184952978056427,120,0.0029358482133491023
1757,21,Gävleborg,2104,Hofors,2104TC101,Hofors,,6200,0.6478578892371996,632,0.015412251696826786
1758,21,Gävleborg,2121,Ovanåker,2121TB101,Alfta,,2465,0.21118917066483894,431,0.0023024417075036075
1759,21,Gävleborg,2121,Ovanåker,2121TB105,Roteberg,,388,0.033241946538725156,98,0.0005234838409985927
1760,21,Gävleborg,2121,Ovanåker,2121TB106,Runemo,,257,0.022018505825908155,79,0.0004243472419591205
1761,21,Gävleborg,2121,Ovanåker,2121TB107,Viksjöfors,,257,0.022018505825908155,87,0.0004640707431169286
1762,21,Gävleborg,2121,Ovanåker,2121TC102,Edsbyn,,4321,0.3702021932830706,526,0.00280734093931307
1763,21,Gävleborg,2132,Nordanstig,2132TB102,Gnarp,,1179,0.1243277443846884,299,0.0021810714306568493
1764,21,Gävleborg,2132,Nordanstig,2132TB103,Harmånger,,589,0.06211114626173152,106,0.0007719611461137355
1765,21,Gävleborg,2132,Nordanstig,2132TB105,Ilsbo,,463,0.04882421174733734,71,0.0005176868682739976
1766,21,Gävleborg,2132,Nordanstig,2132TB106,Jättendal,,253,0.026679320890013708,109,0.0007990330322264199
1767,21,Gävleborg,2132,Nordanstig,2132TB107,Hassela,,329,0.034693662343140357,91,0.0006625218239254453
1768,21,Gävleborg,2132,Nordanstig,2132TB108,Stocka,,351,0.03701360329009807,91,0.0006675259989372697
1769,21,Gävleborg,2132,Nordanstig,2132TB109,Strömsbruk,,362,0.038173573763576926,92,0.0006678646712251178
1770,21,Gävleborg,2132,Nordanstig,2132TC101,Bergsjö,,1374,0.14489085732363177,224,0.001634809088095669
1771,21,Gävleborg,2161,Ljusdal,2161TB101,Färila,,1328,0.07038744898500027,278,0.0005296871352069385
1772,21,Gävleborg,2161,Ljusdal,2161TB103,Hybo,,214,0.011342555785233476,49,9.405116592238102e-05
1773,21,Gävleborg,2161,Ljusdal,2161TB104,Järvsö,,1513,0.08019292945354323,328,0.000623127427324471
1774,21,Gävleborg,2161,Ljusdal,2161TB106,Lillhaga,,385,0.020405999893994806,75,0.00014219262565166215
1775,21,Gävleborg,2161,Ljusdal,2161TB108,Los,,339,0.01796788042614088,159,0.00030236065532852414
1776,21,Gävleborg,2161,Ljusdal,2161TB112,Tallåsen,,583,0.030900514125192135,159,0.00030292187542329315
1777,21,Gävleborg,2161,Ljusdal,2161TC107,Ljusdal,,7209,0.3820957226904118,721,0.0013711976672725053
1778,21,Gävleborg,2180,Gävle,2180TB101,Berg,,301,0.0029250563632123145,118,0.0007288411850445339
1779,21,Gävleborg,2180,Gävle,2180TB102,Bergby,,1498,0.01455725724947524,432,0.0026768999364734473
1780,21,Gävleborg,2180,Gävle,2180TB103,Björke,,630,0.00612221099276996,137,0.0008495211764371108
1781,21,Gävleborg,2180,Gävle,2180TB105,Forsby,,625,0.006073622016636865,69,0.00042608294731462224
1782,21,Gävleborg,2180,Gävle,2180TB106,Forsbacka,,1759,0.017093601803622793,190,0.0011779597146060173
1783,21,Gävleborg,2180,Gävle,2180TB107,Furuvik,,760,0.007385524372230428,146,0.0009037484385716462
1784,21,Gävleborg,2180,Gävle,2180TB111,Hedesunda,,1021,0.009921868926377983,140,0.0008703267888440505
1785,21,Gävleborg,2180,Gävle,2180TB113,Lund,,471,0.004577081551737542,121,0.0007496343983975958
1786,21,Gävleborg,2180,Gävle,2180TB115,Norrsundet,,1003,0.009746948612298842,254,0.0015754795814550574
1787,21,Gävleborg,2180,Gävle,2180TB116,Sälgsjön,,210,0.0020407369975899868,33,0.0002068149787762295
1788,21,Gävleborg,2180,Gävle,2180TB118,Trödje,,423,0.00411062738085983,126,0.0007806506316728996
1789,21,Gävleborg,2180,Gävle,2180TB119,Valbo,,6842,0.0664891549405271,699,0.004335614366610141
1790,21,Gävleborg,2180,Gävle,2180TB120,Harkskär och Utvalnäs,,461,0.004479903599471352,147,0.0009129671351297868
1791,21,Gävleborg,2180,Gävle,2180TB121,Åbyggeby,,915,0.008891782632356371,208,0.0012869411986648946
1792,21,Gävleborg,2180,Gävle,2180TB122,Överhärde,,552,0.0053642229650936795,137,0.0008466817930990958
1793,21,Gävleborg,2180,Gävle,2180TC108,Gävle,,79004,0.7677446940838063,4685,0.029041869931073036
1794,21,Gävleborg,2181,Sandviken,2181TB103,Hammarby,,535,0.013616696360397048,103,0.0008807605804303166
1795,21,Gävleborg,2181,Sandviken,2181TB104,Hillsta och Se,,283,0.0072028505981165695,70,0.0005963227859694307
1796,21,Gävleborg,2181,Sandviken,2181TB105,Jäderfors,,323,0.008220921354034105,64,0.0005505422820415697
1797,21,Gävleborg,2181,Sandviken,2181TB106,Järbo,,1770,0.04504963094935098,248,0.0021294999457353333
1798,21,Gävleborg,2181,Sandviken,2181TB107,Kungsgården,,778,0.01980147620259608,164,0.0014071664535402224
1799,21,Gävleborg,2181,Sandviken,2181TB109,Storvik,,2255,0.05739373886485111,267,0.0022886562824542384
1800,21,Gävleborg,2181,Sandviken,2181TB110,Västerberg,,210,0.0053448714685670655,70,0.0006014961605067332
1801,21,Gävleborg,2181,Sandviken,2181TB111,Årsunda,,1026,0.026113514889284806,144,0.0012313231956354905
1802,21,Gävleborg,2181,Sandviken,2181TB112,Åshammar,,674,0.017154492237210488,167,0.0014292326547175728
1803,21,Gävleborg,2181,Sandviken,2181TB113,Österfärnebo,,462,0.011758717230847544,132,0.001135285460029247
1804,21,Gävleborg,2181,Sandviken,2181TB141,Östanå,,220,0.00559938915754645,20,0.00017113317063942651
1805,21,Gävleborg,2181,Sandviken,2181TC108,Sandviken,,25344,0.645049630949351,1680,0.014414325528801668
1806,21,Gävleborg,2182,Söderhamn,2182TB101,Bergvik,,652,0.025576651498509337,171,0.0016110635063660411
1807,21,Gävleborg,2182,Söderhamn,2182TB102,Ljusne,,1992,0.07814216224697944,377,0.00356228541288039
1808,21,Gävleborg,2182,Söderhamn,2182TB103,Marmaverken,,344,0.013494429624980386,86,0.0008140354772081506
1809,21,Gävleborg,2182,Söderhamn,2182TB104,Marmaskogen,,1217,0.0477404675976777,196,0.0018537721930772944
1810,21,Gävleborg,2182,Söderhamn,2182TB105,Mohed,,509,0.019967048485799468,182,0.001718745250931124
1811,21,Gävleborg,2182,Söderhamn,2182TB106,Sandarne,,1901,0.07457241487525498,400,0.0037778754414451252
1812,21,Gävleborg,2182,Söderhamn,2182TB111,Vallvik,,233,0.009140122391338459,101,0.0009562795881739619
1813,21,Gävleborg,2182,Söderhamn,2182TB112,Vannsätter,,362,0.014200533500706105,96,0.0009052194874507536
1814,21,Gävleborg,2182,Söderhamn,2182TB129,"Klapparvik, Malenedal och Källvik",,225,0.008826298446571474,88,0.0008303274382108971
1815,21,Gävleborg,2182,Söderhamn,2182TC109,Söderhamn,,12213,0.47909147967989957,937,0.008848432092255918
1816,21,Gävleborg,2183,Bollnäs,2183TB101,Arbrå,,2108,0.07863031071655041,309,0.0017027793803903505
1817,21,Gävleborg,2183,Bollnäs,2183TB103,Freluga,,200,0.007460181282405162,62,0.0003438077126573784
1818,21,Gävleborg,2183,Bollnäs,2183TB105,Kilafors,,1168,0.04356745868924615,156,0.0008579743974234914
1819,21,Gävleborg,2183,Bollnäs,2183TB106,Lottefors,,358,0.01335372449550524,102,0.0005632363971083957
1820,21,Gävleborg,2183,Bollnäs,2183TB107,Rengsjö,,243,0.009064120258122272,57,0.00031427658239968674
1821,21,Gävleborg,2183,Bollnäs,2183TB108,Segersta,,248,0.009250624790182401,98,0.0005408020873494351
1822,21,Gävleborg,2183,Bollnäs,2183TB109,Sibo,,256,0.009549032041478608,151,0.0008349265439939478
1823,21,Gävleborg,2183,Bollnäs,2183TB110,Vallsta,,268,0.009996642918422918,66,0.0003619714718179492
1824,21,Gävleborg,2183,Bollnäs,2183TC102,Bollnäs,,14033,0.5234436196799582,1312,0.0072330349111309825
1825,21,Gävleborg,2184,Hudiksvall,2184TB101,Delsbo,,2236,0.05957741600277104,317,0.001276054332508243
1826,21,Gävleborg,2184,Hudiksvall,2184TB102,Enånger,,607,0.016173296741360477,156,0.0006285511270816674
1827,21,Gävleborg,2184,Hudiksvall,2184TB104,Friggesund,,530,0.014121659428206016,78,0.0003122347870163184
1828,21,Gävleborg,2184,Hudiksvall,2184TB106,Edsta,,202,0.005382217366976633,72,0.0002883953002223542
1829,21,Gävleborg,2184,Hudiksvall,2184TB108,Iggesund,,3437,0.0915776291598945,434,0.001744142116862303
1830,21,Gävleborg,2184,Hudiksvall,2184TB110,Njutånger,,828,0.022061762276518078,165,0.0006633589331825638
1831,21,Gävleborg,2184,Hudiksvall,2184TB111,Näsviken,,967,0.025765367296368337,186,0.0007463250440274916
1832,21,Gävleborg,2184,Hudiksvall,2184TB112,Sörforsa,,1522,0.04055314273533878,231,0.000928036590017245
1833,21,Gävleborg,2184,Hudiksvall,2184TB142,"Tomta, Näsbyn och Hagen",,215,0.005728597692574139,96,0.00038741015808076124
1834,21,Gävleborg,2184,Hudiksvall,2184TC105,Hudiksvall,,16559,0.44120860088993097,1330,0.005348925536186386
1835,22,Västernorrland,2260,Ånge,2260TB101,Alby,,292,0.03164968567092998,147,0.00048189171043968557
1836,22,Västernorrland,2260,Ånge,2260TB103,Ljungaverk och Fränsta,,2028,0.21981357034467808,593,0.0019427528974974681
1837,22,Västernorrland,2260,Ånge,2260TB105,Torpshammar,,431,0.04671580316496857,194,0.0006354603712466067
1838,22,Västernorrland,2260,Ånge,2260TC106,Ånge,,2769,0.3001300672013874,381,0.0012501644992112893
1839,22,Västernorrland,2262,Timrå,2262TB101,Bergeforsen,,1741,0.09692144964649557,287,0.0036595531034989987
1840,22,Västernorrland,2262,Timrå,2262TB102,Laggarberg,,210,0.011690697544953516,54,0.0006835731902959442
1841,22,Västernorrland,2262,Timrå,2262TB104,Stavreviken,,205,0.011412347603407003,21,0.00026578053151764925
1842,22,Västernorrland,2262,Timrå,2262TB105,Söråker,,2414,0.13438735177865613,527,0.006723737079926841
1843,22,Västernorrland,2262,Timrå,2262TC106,Timrå,,10494,0.58420085731782,986,0.012584790972790787
1844,22,Västernorrland,2280,Härnösand,2280TB103,Ramvik,,415,0.01652464760691248,71,0.0006675229680983777
1845,22,Västernorrland,2280,Härnösand,2280TB105,Älandsbro,,917,0.03651349844708131,195,0.0018383455598663557
1846,22,Västernorrland,2280,Härnösand,2280TC101,Härnösand,,18508,0.7369594648403281,1146,0.010828499510806389
1847,22,Västernorrland,2281,Sundsvall,2281TB101,Klingsta och Allsta,,567,0.005701988153541367,164,0.0005138287110740659
1848,22,Västernorrland,2281,Sundsvall,2281TB102,Vi,,6876,0.06914791983024769,874,0.0027418015665493425
1849,22,Västernorrland,2281,Sundsvall,2281TB108,Hartungviken och Spikarna,,509,0.005118715996741721,250,0.0007838641723949934
1850,22,Västernorrland,2281,Sundsvall,2281TB109,Hovid,,218,0.002192298796246945,54,0.00016922698860792013
1851,22,Västernorrland,2281,Sundsvall,2281TB110,Indal,,964,0.009694385502669978,250,0.000784720203433111
1852,22,Västernorrland,2281,Sundsvall,2281TB113,Kovland,,464,0.004666177254397168,60,0.00018814966445307912
1853,22,Västernorrland,2281,Sundsvall,2281TB114,Kvissleby,,5140,0.05168998079224449,590,0.0018506199499068196
1854,22,Västernorrland,2281,Sundsvall,2281TB116,Liden,,298,0.002996812115970595,86,0.0002685181227885277
1855,22,Västernorrland,2281,Sundsvall,2281TB117,Lucksta,,593,0.005963454982451553,151,0.00047320956796866064
1856,22,Västernorrland,2281,Sundsvall,2281TB118,Matfors,,3412,0.03431249308621366,473,0.0014834641613198957
1857,22,Västernorrland,2281,Sundsvall,2281TB119,Nedansjö,,216,0.002172185963253854,67,0.00020884742883552152
1858,22,Västernorrland,2281,Sundsvall,2281TB120,Njurundabommen,,2793,0.028087571274851918,335,0.001049274557594223
1859,22,Västernorrland,2281,Sundsvall,2281TB121,Selånger,,349,0.0035096893572944218,134,0.00042026420504332726
1860,22,Västernorrland,2281,Sundsvall,2281TB122,Vikarbodarna och Skatan,,255,0.0025643862066191334,119,0.00037350546936417
1861,22,Västernorrland,2281,Sundsvall,2281TB124,Stockvik,,2493,0.02507064632588823,142,0.0004463496343697027
1862,22,Västernorrland,2281,Sundsvall,2281TB125,Stöde,,1313,0.0132040748599644,399,0.0012497081106620485
1863,22,Västernorrland,2281,Sundsvall,2281TB128,Svartvik,,829,0.00833676927563632,80,0.0002509497319446984
1864,22,Västernorrland,2281,Sundsvall,2281TB129,Viforsen och Tunbyn,,213,0.002142016713764217,79,0.0002481028800051124
1865,22,Västernorrland,2281,Sundsvall,2281TB131,Vattjom,,535,0.005380182825651907,134,0.000419423852229351
1866,22,Västernorrland,2281,Sundsvall,2281TB170,"Ås, Slädaviken och Bullås",,231,0.0023230322107020383,109,0.0003432715819299938
1867,22,Västernorrland,2281,Sundsvall,2281TC127,Sundsvall,,58813,0.5914480234113376,4144,0.012994143524797793
1868,22,Västernorrland,2282,Kramfors,2282TB101,Bollstabruk,,1812,0.09992830750565268,490,0.0028908462593467206
1869,22,Västernorrland,2282,Kramfors,2282TB102,Docksta,,373,0.020570231070424088,102,0.0006017885419121723
1870,22,Västernorrland,2282,Kramfors,2282TB104,Herrskog,,200,0.011029614514972702,65,0.00038370163949478587
1871,22,Västernorrland,2282,Kramfors,2282TB105,Klockestrand,,285,0.0157172006838361,85,0.000504163205246119
1872,22,Västernorrland,2282,Kramfors,2282TB108,Lugnvik,,220,0.012132575966469971,58,0.0003450690586592321
1873,22,Västernorrland,2282,Kramfors,2282TB109,Lunde,,335,0.018474604312579277,129,0.0007603657620493137
1874,22,Västernorrland,2282,Kramfors,2282TB110,Mjällom,,202,0.011139910660122428,109,0.0006407999661047314
1875,22,Västernorrland,2282,Kramfors,2282TB111,Nordingrå,,250,0.013787018143715878,64,0.0003791189330921325
1876,22,Västernorrland,2282,Kramfors,2282TB112,Nyland,,821,0.04527656758396294,170,0.0010024537483599681
1877,22,Västernorrland,2282,Kramfors,2282TB113,Sandslån,,332,0.018309160094854685,194,0.001144950779278425
1878,22,Västernorrland,2282,Kramfors,2282TB117,Ullånger,,761,0.04196768322947113,190,0.0011186087738941286
1879,22,Västernorrland,2282,Kramfors,2282TC106,Kramfors,,6881,0.3794738873876358,861,0.005081274882248758
1880,22,Västernorrland,2283,Sollefteå,2283TB102,Junsele,,779,0.04127808393387029,226,0.00041829761996663005
1881,22,Västernorrland,2283,Sollefteå,2283TB103,Långsele,,1550,0.0821322594319627,245,0.0004539497751560885
